id,score,date
sympathy_for_delicious,50.0,2011-05-06
sympathy_for_lady_vengeance,69.31,2006-07-08
sympathy_for_mr_vengeance_2002,61.17,2014-07-22
symphony_of_the_soil_2012,80.0,2013-10-10
synchronic,62.19,2021-02-27
synchronicity_2016,50.0,2016-01-22
syndromes_and_a_century,79.23,2011-11-17
synecdoche_new_york,74.4,2011-11-17
synonyms,76.43,2021-02-25
synthetic_pleasures,60.83,2000-01-01
syriana,77.8,2006-04-01
syrup_2013,48.33,2013-07-12
system_crasher,76.67,2020-04-08
t2_trainspotting,69.54,2017-05-02
t_rex,57.5,2016-06-02
t_rex_back_to_the_cretaceous,80.0,2003-07-31
ta_ra_rum_pum,50.0,2007-05-01
tab_hunter_confidential,64.29,2015-12-01
tabi_yakusha_1940,87.5,2005-11-18
table_19,49.67,2017-04-26
table_no_21,30.0,2019-03-21
tabloid_2010,72.25,2011-11-11
taboo_2000,68.75,2003-03-25
taboor,48.75,2013-04-30
tabu,100.0,2006-01-28
tabu_2012,76.03,2013-04-05
tad_the_lost_explorer_and_the_curse_of_the_mummy,60.0,2022-09-07
tad_the_lost_explorer_and_the_secret_of_king_midas,36.0,2018-02-16
tadap_2021,20.0,2021-12-04
tadpole,68.18,2010-12-28
tae_guk_gi_the_brotherhood_of_war,69.75,2004-11-12
tag_2018,50.48,2018-07-02
tahrir_liberation_square,68.33,2012-06-12
tai_chi_hero_2012,45.5,2013-04-26
tai_chi_zero,54.62,2012-10-19
tailgate,62.5,2021-08-17
tailor_of_panama,70.36,2002-03-22
tainted_2020,60.0,2020-06-19
taipan,25.0,2000-01-01
taj_mahal_an_eternal_love_story,51.25,2005-12-06
tajja,100.0,2007-02-23
take-out2004,71.67,2011-11-17
take_back,40.0,2021-03-24
take_back_the_night,40.0,2022-10-03
take_care_2014,31.25,2014-12-05
take_care_of_my_cat,70.0,2003-05-28
take_every_wave_the_life_of_laird_hamilton,52.86,2017-10-20
take_me_2017,68.75,2017-05-05
take_me_home_tonight,42.13,2011-05-14
take_me_out_to_the_ball_game,80.0,2004-11-12
take_me_somewhere_nice,73.75,2020-05-23
take_me_to_the_river_2016,59.75,2016-04-21
take_me_to_the_river_new_orleans,50.0,2022-04-29
take_shelter,80.2,2011-11-25
take_the_lead,59.71,2006-05-06
take_the_money_and_run,64.17,2013-05-10
take_this_waltz,69.77,2012-08-17
take_your_pills,100.0,2018-03-13
taken,51.36,2011-11-17
taken_2_2012,43.04,2012-10-14
taken_3,31.8,2015-01-16
takeover_2012,80.0,2012-04-26
takers,44.38,2010-10-06
takin_place,75.0,2015-12-01
taking_care_of_business,40.0,2003-05-20
taking_chance,50.0,2009-02-15
taking_liberties,60.0,2007-06-08
taking_lives,46.61,2010-12-28
taking_off,70.0,2011-11-17
taking_sides_le_cas_furtwangler,70.0,2004-02-26
taking_stock,33.33,2016-02-07
taking_woodstock,58.05,2011-11-18
talaash,66.25,2015-05-05
tale_of_archery_at_the_sanjusangendo,87.5,2006-06-07
tale_of_despereaux,57.92,2009-01-09
tale_of_tales,72.18,2016-06-19
talent_given_us,64.81,2005-10-07
talent_has_hunger,75.0,2016-03-10
talented_mr_ripley,78.75,2022-04-22
talentime-2010,20.0,2010-05-07
tales_from_dell_city_texas,70.0,2012-05-18
tales_from_the_crypt_1972,68.0,2014-11-24
tales_from_the_crypt_presents_bordello_of_blood,39.0,2001-02-21
tales_from_the_crypt_presents_demon_knight,41.0,2003-05-20
tales_from_the_darkside_the_movie,60.0,2004-08-30
tales_from_the_gimli_hospital,67.5,2007-05-08
tales_from_the_golden_age,67.29,2011-08-26
tales_from_the_hood,60.0,2000-01-01
tales_from_the_lodge,52.5,2019-11-03
tales_from_the_script,56.62,2010-07-04
tales_of_an_immoral_couple,40.0,2017-08-25
tales_of_beatrix_potter,100.0,2004-10-23
tales_of_erotica,25.0,2003-05-02
tales_of_halloween_2015,58.33,2016-08-22
tales_of_the_grim_sleeper,71.67,2015-04-27
tales_of_the_night,70.42,2012-11-21
talihina_sky_the_story_of_kings_of_leon,50.0,2011-06-30
talk_of_the_town,70.0,2006-03-25
talk_radio,82.08,2015-03-13
talk_to_her,88.21,2004-05-19
talk_to_me,67.67,2011-11-18
talking_about_trees,80.0,2020-01-31
talking_to_strangers,87.5,2017-10-02
tall_blond_man_with_one_black_shoe,62.5,2004-10-23
tall_tale,63.33,2000-01-01
tall_target,100.0,2006-06-08
talladega_nights_the_ballad_of_ricky_bobby,65.0,2006-09-23
tallulah,65.31,2016-08-03
tamala_2010_a_punk_cat_in_space,61.0,2004-06-25
tamara,37.92,2006-02-17
tamara_drewe_2010,62.66,2011-02-02
tamasha,50.0,2017-10-21
taming_the_garden,80.0,2022-01-30
tamla_rose,26.67,2013-12-16
tammy_2014,47.99,2014-10-17
tammys_always_dying,50.0,2020-04-30
tampopo,82.08,2016-12-09
tana_bana,80.0,2015-10-09
tangerine_2015,79.9,2015-11-15
tangerines,74.23,2016-03-02
tangled,71.94,2014-12-08
tango_and_cash,47.0,2014-06-11
tango_lesson,59.17,2000-01-01
tanhaji_the_unsung_warrior,40.0,2020-01-14
tank_432,50.0,2016-12-14
tank_girl,47.5,2003-12-02
tanna_2016,72.14,2017-06-01
tanner-hall,36.43,2011-09-09
tantric-tourists,60.0,2011-02-10
tanu_weds_manu_returns,60.0,2015-05-22
tao_of_steve,73.0,2010-12-29
tap,62.5,2000-01-01
tap_world,51.25,2015-07-09
tape,72.19,2002-07-09
tape_2020,87.5,2020-03-26
tapeheads,48.75,2003-05-20
taps,75.0,2004-10-23
taqwacore,50.0,2009-10-16
tar_2022,87.5,2023-02-06
targets,71.25,2005-05-09
tarnation,84.66,2005-04-19
tarzan,85.23,2010-12-28
tarzan_2013,38.57,2014-09-12
tarzan_and_his_mate,60.0,2012-08-07
tarzan_and_the_lost_city,21.88,2000-01-01
tashan,70.0,2008-04-30
taste_of_cherry,62.5,2000-01-01
taste_of_honey,85.0,2003-05-20
taste_the_blood_of_dracula,75.0,2004-04-28
tatie_danielle,72.5,2000-01-01
tatsumi_2011,72.86,2013-01-25
tattoo_nation_2012,60.0,2013-04-04
tau,28.75,2018-06-29
taurus,63.12,2022-11-18
tawai_a_voice_from_the_forest,55.0,2017-10-13
taxi,36.55,2010-12-28
taxi-blues,67.5,2000-01-01
taxi_2,40.0,2001-10-16
taxi_2000,60.0,2001-11-13
taxi_driver,94.89,2017-03-03
taxi_number_9211,50.0,2019-01-10
taxi_to_the_dark_side,84.96,2011-11-18
taxi_zum_klo,84.58,2018-11-06
taxidermia,61.54,2011-11-17
tazmanian_devil,62.5,2020-09-04
tchaikovskys_wife,50.0,2022-05-18
tchoupitoulas,78.0,2013-01-04
te3n,60.0,2016-06-09
te_ata,56.67,2017-10-13
te_doy_mis_ojos,73.5,2006-04-21
tea_and_sangria,33.33,2015-04-24
tea_with_mussolini,67.5,2000-01-01
tea_with_the_dames,82.5,2018-12-13
teacher_of_the_year_2014,60.0,2015-06-01
teachers,55.0,2021-10-03
teachers_pet_2004,63.82,2010-12-28
teaching_mrs_tingle,45.5,2000-01-01
team_america_world_police,64.66,2010-08-24
team_marco,75.0,2020-11-19
tears_of_gaza_2011,75.0,2012-09-20
tears_of_the_black_tiger,72.17,2007-03-30
tears_of_the_sun,47.29,2019-01-04
ted_2,49.11,2015-07-12
ted_2012,62.95,2012-08-03
ted_bundy,32.0,2003-03-10
ted_bundy_american_boogeyman,20.0,2021-11-30
ted_k,68.33,2022-02-18
ted_siegers_molly_monster_der_kinofilm,60.0,2017-04-26
teddy_2020,60.0,2021-08-03
teddy_bear_2012,73.5,2012-08-24
teddy_pendergrass_if_you_dont_know_me_by_now,60.0,2019-02-22
teen-patti,30.0,2019-04-16
teen_lust_2014,40.0,2015-08-12
teen_spirit_2019,57.69,2019-04-21
teen_thay_bhai_2011,40.0,2019-04-03
teen_titans_go_to_the_movies,69.12,2018-09-18
teen_wolf,61.25,2019-03-26
teen_wolf_too,42.5,2021-09-04
teenage-paparazzi,75.0,2010-08-27
teenage_2013,49.38,2014-05-22
teenage_badass,62.5,2020-09-18
teenage_catgirls_in_heat,20.0,2000-01-01
teenage_caveman_2002,40.0,2005-12-31
teenage_cocktail,80.0,2016-03-24
teenage_kicks,80.0,2016-06-12
teenage_mutant_ninja_turtles_2_the_secret_of_the_ooze,46.07,2014-08-06
teenage_mutant_ninja_turtles_iii,41.67,2023-01-11
teenage_mutant_ninja_turtles_out_of_the_shadows,40.43,2016-08-09
teenage_mutant_ninja_turtles_the_movie,51.94,2021-08-18
tehran_city_of_love,60.0,2019-10-09
tehran_taboo,74.75,2018-10-08
tehroun_2010,50.0,2010-07-02
tejano,70.0,2019-02-12
tekkonkinkreet,66.67,2007-07-13
teknolust,44.17,2004-02-20
tel_aviv_on_fire,62.5,2019-08-15
tell-me-something,62.0,2001-11-30
tell_it_to_the_bees,46.0,2019-07-24
tell_me_o_kkhuda,20.0,2019-03-29
tell_me_that_you_love_me_junie_moon,52.5,2013-05-08
tell_me_who_i_am,63.75,2020-05-23
tell_no_one_2006,75.0,2011-11-17
tell_spring_not_to_come_this_year,63.33,2015-11-15
tell_them_who_you_are,79.26,2006-06-02
tell_them_willie_boy_is_here,100.0,2003-05-21
telling_lies_in_america,59.58,2013-06-12
telstar_the_joe_meek_story,62.22,2009-06-19
temp,39.17,2003-05-20
tempest,48.93,2013-01-22
tempest_storm,62.5,2016-06-17
tempestad,76.67,2018-01-11
temple_2017,31.25,2017-09-01
temple_grandin,75.0,2020-07-25
temptation_2013,33.18,2013-04-05
temptation_of_a_monk,71.25,2000-01-01
temptress,80.0,2006-10-28
temptress_moon,72.5,2000-01-01
ten,76.43,2003-07-10
ten-til-noon,80.0,2007-04-21
ten9eight,52.0,2009-11-13
ten_benny,25.0,2000-01-01
ten_canoes,72.7,2011-11-18
ten_minutes_older_2002,60.0,2003-10-22
ten_thousand_saints_2015,56.67,2016-04-22
ten_to_midnight,0.0,2018-04-29
ten_years_2015,80.0,2016-03-23
tenacious_d_in_the_pick_of_destiny,58.94,2006-11-30
tenant,71.25,2010-02-18
tender_mercies,100.0,2018-06-20
tenderness_of_the_wolves,71.25,2007-11-13
tenebrae,100.0,2001-12-04
tenet,69.04,2021-06-10
teniendo_a_tu_bebe_una_clase_completa_del_parto_preparado,75.0,2011-11-24
tennis_anyone,75.0,2005-11-11
tenshin,37.5,2016-03-10
tension,30.0,2007-12-11
tentacles,20.0,2002-11-14
tenth_district_court,71.25,2006-02-10
teorema,79.58,2013-04-12
tequila_sunrise,52.5,2020-08-12
tera_intezaar,10.0,2019-06-27
teraa_surroor,20.0,2017-10-27
tere-sang,40.0,2019-04-23
tere_bin_laden,50.0,2019-04-12
teri_meri_kahaani,45.0,2019-03-26
term_life,25.0,2016-04-29
terminal_2018,33.86,2018-07-06
terminal_island,25.0,2004-10-23
terminal_man,30.0,2005-05-09
terminal_velocity,39.38,2013-01-16
terminator,93.5,2015-06-25
terminator_2_judgment_day,82.67,2021-08-17
terminator_3_rise_of_the_machines,64.07,2010-12-28
terminator_4,49.29,2011-11-17
terminator_dark_fate,60.58,2019-11-08
terminator_genisys,44.17,2015-10-23
terms_and_conditions_may_apply,76.0,2013-08-15
terms_of_endearment,87.75,2022-07-21
terra_willy,65.0,2020-09-24
terraferma_2011,64.38,2013-09-13
terre_des_ours_2013,70.0,2014-09-26
terri_2011,72.5,2011-08-19
terribly_happy,69.58,2011-11-16
terrified_2017,80.0,2018-12-17
terrifier_2,56.67,2022-10-21
terror_2015,67.5,2015-10-07
terror_firmer,30.0,2000-01-01
terror_nullius,80.0,2018-03-20
terror_train,25.0,2004-10-23
terrorists_in_retirement,50.0,2001-04-20
terrorizers,62.5,2021-09-16
tesla,65.5,2022-12-23
tess,85.36,2022-06-17
test_2014,67.5,2014-06-08
test_pattern,79.0,2021-02-25
testament,86.25,2021-05-10
testament_of_youth,70.0,2015-07-09
testamento_1997,100.0,2001-04-20
testosterone,37.25,2005-01-14
tetris,58.03,2023-04-03
tetro,69.61,2011-11-18
tetsuo-the-bullet-man,62.5,2011-02-18
tetsuo-the-ironman,83.75,2001-08-27
tetsuo_ii_bodyhammer,75.0,2000-01-01
tevar,40.0,2015-04-14
tevye,75.0,2020-12-11
tex,75.0,2010-12-28
texas,50.0,2006-03-21
texas_chainsaw_massacre,43.9,2006-10-03
texas_chainsaw_massacre_2,41.67,2003-05-21
texas_chainsaw_massacre_2022,35.83,2022-02-25
texas_chainsaw_massacre_the_next_generation,36.88,2018-12-22
texas_killing_fields,46.79,2011-10-21
texasville,73.75,2003-05-20
textuality_2011,37.5,2011-04-26
teza,61.67,2010-09-24
tezz,30.0,2019-03-27
thackeray,40.0,2019-03-14
thalaivii,50.0,2021-09-14
thank-you-mr-president-helen-thomas-at-the-white-house,50.0,2015-05-21
thank_god,20.0,2022-10-25
thank_god_its_friday,31.25,2018-06-16
thank_you_2011,40.0,2019-04-03
thank_you_and_goodnight,70.0,2003-10-16
thank_you_come_again,40.0,2019-09-20
thank_you_for_smoking,73.83,2006-06-24
thank_you_for_your_service_2017,66.56,2017-11-02
thank_you_girls,50.0,2010-06-04
thanks-maa,60.0,2019-04-16
thanks_for_sharing,53.94,2017-09-06
thaos_library,75.0,2015-10-15
thappad,70.0,2020-02-29
thar,56.67,2022-07-25
tharlo,75.83,2016-10-02
that-day,75.0,2006-06-19
that-touch-of-mink,60.0,2004-03-25
that_awkward_moment,39.46,2014-02-07
that_certain_age,70.0,2006-03-25
that_click,50.0,2020-10-03
that_cloud_never_left,80.0,2021-03-23
that_cold_day_in_the_park,28.75,2005-05-09
that_cold_dead_look_in_your_eyes,75.0,2022-01-02
that_demon_within,49.5,2014-04-17
that_evening_sun,68.41,2010-04-22
that_game_of_chess,20.0,2009-04-03
that_girl_in_yellow_boots,54.38,2019-03-29
that_good_night,51.88,2020-11-07
that_guy_dick_miller_2014,75.0,2015-04-01
that_hagen_girl,20.0,2007-10-06
that_hamilton_woman,62.5,2009-09-08
that_kind_of_summer,67.5,2022-02-17
that_man_from_rio,81.25,2014-11-27
that_man_peter_berlin,71.0,2006-02-17
that_night_in_varennes,62.5,2004-10-23
that_obscure_object_of_desire,100.0,2012-07-27
that_old_dream_that_moves,87.5,2001-10-02
that_old_feeling,54.5,2000-01-01
that_sugar_film,48.04,2015-07-31
that_summer_2018,46.25,2018-07-05
that_thing_you_do,71.79,2003-05-20
that_time_i_got_reincarnated_as_a_slime_the_movie_scarlet_bond,46.67,2023-01-19
that_was_a_serious_party,60.0,2022-07-19
thats-entertainment-iii,87.5,2000-01-01
thats_dancing,68.75,2018-06-21
thats_entertainment,100.0,2005-07-07
thats_life,62.5,2000-01-01
thats_my_boy_2012,29.48,2012-09-06
thats_not_me_2017,66.67,2017-09-15
thats_not_my_dog,20.0,2018-03-14
thats_the_way_i_like_it,65.0,2001-02-14
thats_the_way_of_the_world,12.5,2006-07-20
thats_what_i_am,61.07,2011-05-09
thats_what_she_said_2012,22.0,2012-10-19
the-5000-fingers-of-dr-t,80.0,2004-07-22
the-9th-company,53.33,2007-02-16
the-adventures-of-sharkboy-and-lavagirl-in-3d,44.48,2005-06-12
the-agent,46.67,2009-09-18
the-almost-guys,40.0,2006-04-21
the-alps-imax-climb-of-your-life,87.5,2007-10-05
the-amateurs,37.5,2007-12-14
the-amazing-truth-about-queen-raquela,58.5,2008-09-26
the-anchorage,78.33,2010-09-26
the-ape-woman-la-donna-scimmia,100.0,2021-10-07
the-art-of-love,30.0,2013-05-06
the-athlete,40.0,2012-11-30
the-axe-in-the-attic,80.0,2011-11-17
the-baby-maker,75.0,2004-10-23
the-baby1973,70.0,2014-07-14
the-backyard,57.0,2004-01-09
the-baroness-and-the-pig,55.0,2004-08-13
the-beales-of-grey-gardens,55.0,2007-06-02
the-bed-sitting-room,71.25,2019-02-09
the-best-and-the-brightest,33.12,2011-06-24
the-blue-tooth-virgin,46.88,2009-09-25
the-boys-from-baghdad-high,75.0,2008-05-05
the-boys-of-st-vincent,60.0,2000-01-01
the-bridesmaid,76.41,2012-05-17
the-bunker,60.0,2004-05-29
the-business-of-falling-in-love,80.0,2012-04-19
the-cake-eaters,61.25,2011-11-18
the-cameraman-1928,100.0,2004-12-18
the-chameleon,50.0,2011-07-15
the-coca-cola-kid,62.5,2003-05-20
the-company-men,65.46,2011-03-11
the-confessions-of-winifred-wagner,87.5,2018-07-02
the-croods,58.44,2013-03-22
the-dark-house,57.5,2010-07-30
the-death-of-alice-blue,37.5,2010-08-06
the-debut2000,66.07,2002-10-18
the-desert-of-forbidden-art,67.08,2011-03-20
the-distinguished-gentleman,35.0,2000-01-01
the-district-nyocker,72.5,2007-12-20
the-eagle-of-the-ninth,76.18,2011-03-25
the-effect-of-gamma-rays-on-maninthemoon-marigolds,75.0,2014-01-14
the-elephant-king,45.83,2008-10-24
the-endurance,88.12,2002-01-04
the-fall-2008,63.0,2011-11-24
the-family-that-preys,57.86,2011-11-17
the-fantasticks,52.5,2003-07-29
the-fatal-glass-of-beer,100.0,2004-04-08
the-first-time1969,25.0,2013-01-22
the-food-of-the-gods,25.0,2004-10-23
the-foot-fist-way,63.64,2011-11-24
the-fox1967,100.0,2013-05-08
the-full-picture,50.0,2010-06-10
the-gift-to-stalin,68.33,2011-03-20
the-gigolos,46.67,2007-03-24
the-girl,36.67,2001-09-14
the-glamorous-life-of-sachiko-hanai,40.42,2007-07-23
the-gods-must-be-crazy,75.0,2004-10-23
the-goodtimeskid,73.33,2007-02-03
the-great-mouse-detective,78.33,2019-11-12
the-greatest-places,50.0,2011-11-24
the-haint,80.0,2010-12-28
the-happening-1967,62.5,2018-11-19
the-hart-of-london,100.0,2022-06-22
the-haunted-world-of-edward-d-wood-jr,70.0,2010-08-23
the-heart-is-deceitful-above-all-things,36.33,2006-05-06
the-heart-of-the-game,71.58,2006-12-30
the-hero-of-color-city,45.94,2015-04-30
the-house-of-adam,22.5,2008-10-03
the-human-body,83.33,2004-02-19
the-idiots,30.83,2001-02-14
the-imperialists-are-still-alive,60.83,2011-04-15
the-juche-idea,64.17,2010-05-27
the-juniper-tree,81.25,2019-07-12
the-killing-of-a-chinese-bookie-directors-cut,56.0,2010-02-26
the-killing-of-john-lennon,50.53,2008-03-21
the-last-lear,50.0,2019-01-30
the-last-run-1971,50.0,2018-07-10
the-last-survivors,12.5,2018-06-16
the-legend-of-lylah-clare,25.0,2018-07-06
the-lifestyle,60.0,2001-02-14
the-lightkeepers,25.0,2010-05-07
the-little-polar-bear,60.0,2003-04-17
the-mad-songs-of-fernanda-hussein,20.0,2002-05-30
the-maori-merchant-of-venice,75.0,2011-11-24
the-memsahib,25.0,2010-01-15
the-missing-gun,50.0,2003-04-02
the-monastery-mr-vig-and-the-nun,69.64,2011-11-17
the-next-man,62.5,2018-10-30
the-nutcracker1993,60.83,2000-01-01
the-other-conquest,80.0,2007-06-02
the-other-side-of-the-mirror-bob-dylan-newport-19631965,90.0,2007-12-07
the-passenger-professione-reporter,92.0,2019-01-02
the-people-next-door,87.5,2018-07-03
the-perfect-host,43.89,2011-07-01
the-pleasure-of-being-robbed,48.75,2011-11-17
the-plot-against-harry,81.25,2022-05-12
the-power-and-the-glory,100.0,2021-05-13
the-presidents-lady,40.0,2012-06-18
the-prince-and-the-pauper-1990,100.0,2021-08-18
the-principles-of-lust,70.0,2006-04-01
the-resident,51.25,2019-04-02
the-revolutionary,100.0,2018-07-03
the-romantics,41.79,2010-09-23
the-rum-diary,57.56,2012-03-20
the-safety-of-objects,60.98,2003-08-05
the-saga-of-gosta-berling,62.5,2006-06-02
the-scenesters,50.0,2011-08-18
the-scent-of-green-papaya,88.33,2000-01-01
the-scouting-book-for-boys,57.14,2010-03-22
the-secret-of-kells,78.48,2010-10-06
the-secret-of-roan-inish,82.5,2005-03-19
the-sex-lives-of-the-potato-men,13.33,2014-08-04
the-shelter,80.0,2011-11-17
the-sicilian-girl,54.09,2011-04-12
the-silence-of-neto,50.0,2011-04-04
the-singles-ward,50.0,2002-08-30
the-slanted-screen,60.0,2006-10-12
the-social-network,91.88,2010-10-27
the-sound-barrier,90.0,2013-05-01
the-sound-of-insects-record-of-a-mummy,62.5,2011-01-02
the-storm-riders,60.0,2001-11-03
the-storm-riders-2,60.0,2011-04-04
the-story-of-lovers-rock,60.83,2011-11-29
the-strength-of-water,60.0,2009-12-02
the-taqwacores,47.27,2011-08-12
the-tavern1999,75.0,2001-06-25
the-tic-code,71.0,2003-08-01
the-tigger-movie,58.46,2010-12-29
the-travelling-players,60.0,2003-12-15
the-trotsky,66.5,2010-08-13
the-uncertainty-principle,50.0,2002-09-27
the-untouchable-l-intouchable,40.0,2011-11-17
the-upsetter,75.0,2011-06-16
the-vanishing-of-the-bees,53.33,2009-10-16
the-vintners-luck,60.0,2011-11-03
the-walking-stick,62.5,2018-07-03
the-war-between-men-and-women,90.0,2014-02-06
the-war-on-the-war-on-drugs,35.83,2006-01-28
the-war1994,55.0,2000-01-01
the-warriors-way,48.0,2010-12-09
the-wendell-baker-story,59.7,2007-06-08
the-wide-blue-road,62.5,2001-07-24
the-wild-and-wonderful-whites-of-west-virginia,62.0,2012-05-18
the-world-according-to-sesame-street,75.0,2015-05-21
the-yakuza1975,62.5,2004-10-23
the_1000000_duck,25.0,2004-10-23
the_100_year_old_man_who_climbed_out_the_window_and_disappeared,52.38,2015-06-25
the_11th_green,75.0,2020-06-30
the_12_disasters_of_christmas,20.0,2013-08-14
the_12th_man,60.83,2019-01-04
the_1517_to_paris,45.46,2018-02-16
the_24th,66.88,2020-08-25
the_33,55.55,2016-08-22
the_355,48.8,2022-01-19
the_4th,75.0,2020-05-13
the_5th_quarter,62.5,2011-03-23
the_8th,84.0,2021-05-29
the_9th_life_of_louis_drax,51.54,2016-10-10
the_abandoned_2016,43.75,2016-01-15
the_abcs_of_death,48.75,2013-04-25
the_abduction_of_zack_butterfield_2011,15.0,2011-05-27
the_absent_one,70.0,2016-04-07
the_academy_of_muses,62.5,2016-08-26
the_accidental_prime_minister,20.0,2019-03-14
the_accountant_2016,51.98,2016-11-14
the_accountant_of_auschwitz,87.5,2018-06-09
the_accursed_2022,75.0,2022-10-13
the_act_of_killing,92.28,2019-02-21
the_act_of_the_heart,40.0,2011-01-31
the_adam_project,57.07,2022-03-16
the_addams_family_2,40.88,2022-01-08
the_addams_family_2019,48.75,2019-12-18
the_adderall_diaries,48.33,2016-04-21
the_adopted,52.0,2012-02-23
the_advent_calendar,62.5,2021-12-09
the_adventurer_the_curse_of_the_midas_box,50.0,2014-01-17
the_adventurers_2017,56.25,2017-08-18
the_adventures_of_buckaroo_banzai,70.0,2003-05-20
the_adventures_of_bullwhip_griffin,75.0,2005-06-04
the_adventures_of_maid_marian,40.0,2022-05-04
the_adventures_of_pinocchio_1996,54.58,2020-07-09
the_adventures_of_tintin,67.81,2012-01-27
the_aeronauts,61.11,2019-12-12
the_affair_2021,45.83,2021-03-06
the_african_desperate,63.33,2022-10-17
the_african_queen_1951,85.83,2019-11-25
the_afterlight,53.33,2011-09-02
the_aftermath_2019,48.75,2019-04-21
the_age_of_adaline,50.27,2015-12-17
the_age_of_consequences,87.5,2016-11-11
the_age_of_shadows,69.17,2017-04-01
the_age_of_stupid,70.5,2009-09-21
the_aggressives,67.5,2005-10-07
the_agony_and_the_ecstasy_of_phil_spector_2009,62.0,2011-01-27
the_air_i_breahe,33.06,2020-05-01
the_air_up_there_1994,45.0,2008-03-24
the_alchemist_cookbook,75.0,2016-11-01
the_aliens_return,75.0,2006-07-29
the_all_together,20.0,2007-05-11
the_alleys,60.0,2022-11-29
the_allnighter,75.0,2022-04-17
the_almost_man,60.83,2014-08-01
the_alpinist_2021,69.44,2021-09-27
the_alternate_2022,75.0,2022-09-13
the_amazing_catfish,61.25,2014-06-12
the_amazing_johnathan_documentary,62.5,2019-11-19
the_amazing_maurice,57.14,2023-02-03
the_amazing_spider_man,67.84,2019-03-26
the_amazing_spider_man_2,55.93,2014-05-01
the_ambassador,64.55,2013-01-11
the_amber_light,80.0,2019-11-22
the_american,65.5,2010-11-29
the_american_dream_and_other_fairy_tales,68.75,2022-09-29
the_american_dreamer,60.0,2016-02-04
the_american_nurse,75.0,2020-04-09
the_american_scream_2012,72.5,2012-10-25
the_american_sector,75.0,2021-06-21
